Date,corn,soybean_meal,hog,crush,corn + soybean_meal
2012-06-01,76500.0,35400.0,256000.0,144100.0,111900.0
2012-06-04,78562.5,36280.0,257119.99999999997,142277.49999999997,114842.5
2012-06-05,76162.5,36670.0,258080.00000000003,145247.50000000003,112832.5
2012-06-06,77925.0,37360.0,258400.0,143115.0,115285.0
2012-06-07,80475.0,38500.0,257040.0,138065.0,118975.0
2012-06-08,81600.00000000001,38780.0,255760.0,135380.0,120380.00000000001
2012-06-11,80100.0,38700.0,255840.0,137040.0,118800.0
2012-06-12,78375.0,39150.0,255840.0,138315.0,117525.0
2012-06-13,76575.00000000001,38650.0,256319.99999999997,141094.99999999994,115225.00000000001
2012-06-14,77400.0,38500.0,255200.0,139300.0,115900.0
2012-06-15,75899.99999999999,38570.0,249119.99999999997,134650.0,114469.99999999999
2012-06-18,80100.0,40010.0,250960.0,130850.0,120110.0
2012-06-19,84525.0,40960.0,252480.00000000003,126995.00000000003,125485.0
2012-06-20,84975.0,41170.0,252480.00000000003,126335.00000000003,126145.0
2012-06-21,82500.0,40780.0,253119.99999999997,129839.99999999997,123280.0
2012-06-22,83100.0,40420.0,252880.00000000003,129360.00000000003,123520.0
2012-06-25,89100.00000000001,41910.0,247919.99999999997,116909.99999999996,131010.00000000001
2012-06-26,93600.0,41310.0,246960.0,112050.0,134910.0
2012-06-27,94950.0,41210.0,250560.0,114400.0,136160.0
2012-06-28,94837.5,41080.0,252480.00000000003,116562.50000000003,135917.5
2012-06-29,95212.5,41310.0,256960.0,120437.5,136522.5
2012-07-02,98362.5,41790.0,257440.0,117287.5,140152.5
2012-07-03,101175.0,42920.0,259200.0,115105.0,144095.0
2012-07-05,106275.0,44660.0,258080.00000000003,107145.00000000003,150935.0
2012-07-06,103950.0,44160.0,256960.0,108850.0,148110.0
2012-07-09,109500.0,45210.0,262400.0,107690.0,154710.0
2012-07-10,107625.0,44850.0,258319.99999999997,105844.99999999997,152475.0
2012-07-11,105600.0,44050.0,252319.99999999997,102669.99999999997,149650.0
2012-07-12,109837.5,44550.0,252160.0,97772.5,154387.5
2012-07-13,111037.5,45340.0,246400.0,90022.5,156377.5
2012-07-16,115875.0,46380.0,246000.0,83745.0,162255.0
2012-07-17,115687.5,46570.0,242319.99999999997,80062.49999999997,162257.5
2012-07-18,117637.5,47900.0,247680.00000000003,82142.50000000003,165537.5
2012-07-19,116775.0,48730.0,245840.0,80335.0,165505.0
2012-07-20,119362.5,50430.0,245280.00000000003,75487.50000000003,169792.5
2012-07-23,117825.0,48430.0,243360.0,77105.0,166255.0
2012-07-24,116737.5,46980.0,241919.99999999997,78202.49999999997,163717.5
2012-07-25,118200.0,48320.0,249119.99999999997,82599.99999999997,166520.0
2012-07-26,116437.5,46380.0,253040.0,90222.5,162817.5
2012-07-27,118987.5,47680.0,253760.0,87092.5,166667.5
2012-07-30,122100.0,49450.0,256000.0,84450.0,171550.0
2012-07-31,120787.5,49490.0,249680.00000000003,79402.50000000003,170277.5
2012-08-01,120075.00000000003,49480.0,246400.0,76844.99999999997,169555.00000000003
2012-08-02,119362.5,49020.0,242960.0,74577.5,168382.5
2012-08-03,121125.0,49230.0,236640.0,66285.0,170355.0
2012-08-06,120750.0,47820.0,233280.00000000003,64710.00000000003,168570.0
2012-08-07,120075.00000000003,47180.0,234400.0,67144.99999999997,167255.00000000003
2012-08-08,122474.99999999997,47770.0,235600.0,65355.00000000003,170244.99999999997
2012-08-09,123562.5,49460.0,235119.99999999997,62097.49999999997,173022.5
2012-08-10,121387.5,49490.0,234960.0,64082.5,170877.5
2012-08-13,118837.5,47840.0,239840.0,73162.5,166677.5
2012-08-14,118350.0,47940.0,239440.0,73150.0,166290.0
2012-08-15,120599.99999999997,49380.0,234480.00000000003,64500.00000000006,169979.99999999997
2012-08-16,121125.0,48960.0,233280.00000000003,63195.00000000003,170085.0
2012-08-17,121087.5,49990.0,235519.99999999997,64442.49999999997,171077.5
2012-08-20,123562.5,51279.99999999999,235519.99999999997,60677.49999999997,174842.5
2012-08-21,125812.5,52450.0,233760.0,55497.5,178262.5
2012-08-22,125212.5,51970.00000000001,226640.0,49457.5,177182.5
2012-08-23,122212.50000000003,51529.99999999999,225919.99999999997,52177.49999999994,173742.50000000003
2012-08-24,121275.00000000003,52279.99999999999,225840.0,52284.99999999997,173555.00000000003
2012-08-27,120112.5,51870.00000000001,227360.0,55377.5,171982.5
2012-08-28,119325.0,52179.99999999999,226400.0,54895.0,171505.0
2012-08-29,122025.0,53000.0,227280.00000000003,52255.00000000003,175025.0
2012-08-30,121275.00000000003,53529.99999999999,229760.0,54954.99999999997,174805.00000000003
2012-08-31,119962.5,53340.0,231680.00000000003,58377.50000000003,173302.5
2012-09-04,120750.0,53340.0,231840.0,57750.0,174090.0
2012-09-05,118612.5,52500.0,230000.0,58887.5,171112.5
2012-09-06,119775.0,52810.0,226880.00000000003,54295.00000000003,172585.0
2012-09-07,119925.0,52690.0,225600.0,52985.0,172615.0
2012-09-10,117487.5,51940.0,229040.0,59612.5,169427.5
2012-09-11,116662.5,51590.0,228560.0,60307.5,168252.5
2012-09-12,115425.0,53210.0,231519.99999999997,62884.99999999997,168635.0
2012-09-13,116062.5,53060.0,231600.0,62477.5,169122.5
2012-09-14,117300.0,52540.0,236480.00000000003,66640.00000000003,169840.0
2012-09-17,112200.0,50540.0,234719.99999999997,71979.99999999997,162740.0
2012-09-18,111000.0,49200.0,237440.0,77240.0,160200.0
2012-09-19,113475.0,50030.0,239119.99999999997,75614.99999999997,163505.0
2012-09-20,111900.0,48310.0,237440.0,77230.0,160210.0
2012-09-21,112237.5,48600.0,239919.99999999997,79082.49999999997,160837.5
2012-09-24,111712.5,48420.0,241119.99999999997,80987.49999999997,160132.5
2012-09-25,111562.5,48810.0,238880.00000000003,78507.50000000003,160372.5
2012-09-26,108712.5,47690.0,238000.0,81597.5,156402.5
2012-09-27,107437.5,47390.0,235519.99999999997,80692.49999999997,154827.5
2012-09-28,113437.5,48690.0,236000.0,73872.5,162127.5
2012-10-01,113512.5,47450.0,240400.0,79437.5,160962.5
2012-10-02,113737.5,46290.0,245919.99999999997,85892.49999999997,160027.5
2012-10-03,113512.5,46440.0,242800.0,82847.5,159952.5
2012-10-04,113550.0,46890.0,243360.0,82920.0,160440.0
2012-10-05,112200.0,47120.0,244960.0,85640.0,159320.0
2012-10-08,111300.0,47260.0,246000.0,87440.0,158560.0
2012-10-09,111300.0,47100.0,245760.0,87360.0,158400.0
2012-10-10,110512.5,46260.0,249919.99999999997,93147.49999999997,156772.5
2012-10-11,115987.5,47220.0,248000.0,84792.5,163207.5
2012-10-12,112912.5,46520.0,250800.0,91367.5,159432.5
2012-10-15,110587.5,45610.0,251360.0,95162.5,156197.5
2012-10-16,110737.5,45280.0,251519.99999999997,95502.49999999997,156017.5
2012-10-17,111825.0,45470.0,253360.0,96065.0,157295.0
2012-10-18,114112.5,46330.0,252319.99999999997,91877.49999999997,160442.5
2012-10-19,114225.0,46380.0,254800.0,94195.0,160605.0
2012-10-22,114187.5,47100.0,251760.0,90472.5,161287.5
2012-10-23,113400.0,47620.0,250000.0,88980.0,161020.0
2012-10-24,113175.0,48190.0,250400.0,89035.0,161365.0
2012-10-25,111300.0,48140.0,250000.0,90560.0,159440.0
2012-10-26,110662.5,48340.0,252480.00000000003,93477.50000000003,159002.5
2012-10-29,110550.0,47250.0,248960.0,91160.0,157800.0
2012-10-30,111262.5,47600.0,249919.99999999997,91057.49999999997,158862.5
2012-10-31,113362.5,48220.0,250480.00000000003,88897.50000000003,161582.5
2012-11-01,112650.0,48430.0,249200.0,88120.0,161080.0
2012-11-02,110925.0,47590.0,248800.0,90285.0,158515.0
2012-11-05,110325.0,46900.0,246160.0,88935.0,157225.0
2012-11-06,111150.0,47270.0,248240.0,89820.0,158420.0
2012-11-07,111637.5,46950.0,256319.99999999997,97732.49999999997,158587.5
2012-11-08,111187.5,46290.0,256640.0,99162.5,157477.5
2012-11-09,110812.5,44970.0,258400.0,102617.5,155782.5
2012-11-12,107700.0,43140.0,257040.0,106200.0,150840.0
2012-11-13,108525.0,43310.0,257600.0,105765.0,151835.0
2012-11-14,108862.5,43600.0,256319.99999999997,103857.49999999997,152462.5
2012-11-15,108187.5,43050.0,256240.0,105002.5,151237.5
2012-11-16,109050.0,42460.0,257040.0,105530.0,151510.0
2012-11-19,110812.5,42460.0,260640.0,107367.5,153272.5
2012-11-20,111487.5,42960.0,261280.00000000003,106832.50000000003,154447.5
2012-11-21,111150.0,42790.0,261600.0,107660.0,153940.0
2012-11-23,111825.0,42860.0,263920.0,109235.0,154685.0
2012-11-26,112087.5,43170.0,263920.0,108662.5,155257.5
2012-11-27,114000.0,43930.0,263600.0,105670.0,157930.0
2012-11-28,114037.5,43990.0,268240.0,110212.5,158027.5
2012-11-29,112725.0,44270.0,267840.0,110845.0,156995.0
2012-11-30,112200.0,44240.0,269040.0,112600.0,156440.0
2012-12-03,95962.5,37100.0,268560.0,135497.5,133062.5
2012-12-04,96262.50000000001,37090.0,270240.0,136887.5,133352.5
2012-12-05,96825.0,37500.0,272000.0,137675.0,134325.0
2012-12-06,96524.99999999999,37570.0,267040.0,132945.0,134095.0
2012-12-07,95662.50000000001,37320.0,263360.0,130377.5,132982.5
2012-12-10,95512.5,37560.0,262880.0,129807.5,133072.5
2012-12-11,94162.5,37300.0,262720.0,131257.5,131462.5
2012-12-12,93862.5,37340.0,262640.0,131437.5,131202.5
2012-12-13,93900.0,37000.0,262800.0,131900.0,130900.0
2012-12-14,94200.0,37080.0,262400.0,131120.0,131280.0
2012-12-17,93300.0,37130.0,268480.0,138050.0,130430.0
2012-12-18,93450.00000000001,36860.0,269760.0,139450.0,130310.00000000001
2012-12-19,92025.0,36880.0,270080.0,141175.0,128905.0
2012-12-20,90562.5,36540.0,267840.0,140737.5,127102.5
2012-12-21,91012.5,36810.0,268960.0,141137.5,127822.5
2012-12-24,91050.0,36990.0,270240.0,142200.0,128040.0
2012-12-26,89887.5,36970.0,269120.0,142262.5,126857.5
2012-12-27,89400.0,36960.0,268960.0,142600.0,126360.0
2012-12-28,89962.49999999999,37120.0,268000.0,140917.5,127082.49999999999
2012-12-31,89962.49999999999,36660.0,262400.0,135777.5,126622.49999999999
2013-01-02,88837.5,35890.0,266560.0,141832.5,124727.5
2013-01-03,88125.0,36160.0,266480.0,142195.0,124285.0
2013-01-04,85762.5,35840.0,266080.0,144477.5,121602.5
2013-01-07,86175.0,36160.0,265920.0,143585.0,122335.0
2013-01-08,86662.5,36510.0,266160.0,142987.5,123172.5
2013-01-09,87262.5,36520.0,262240.0,138457.5,123782.5
2013-01-10,87600.0,36300.0,263760.0,139860.0,123900.0
2013-01-11,86549.99999999999,35920.0,264320.0,141850.0,122469.99999999999
2013-01-14,87600.0,36460.0,265520.0,141460.0,124060.0
2013-01-15,88387.5,36170.0,265840.0,141282.5,124557.5
2013-01-16,88837.5,36620.0,265120.0,139662.5,125457.5
2013-01-17,87975.0,36020.0,265440.0,141445.0,123995.0
2013-01-18,88575.0,35950.0,265360.0,140835.0,124525.0
2013-01-22,88500.0,36500.0,266320.0,141320.0,125000.0
2013-01-23,88537.5,36270.0,265600.0,140792.5,124807.5
2013-01-24,87825.00000000001,36390.0,266800.0,142585.0,124215.00000000001
2013-01-25,87637.5,36280.0,266560.0,142642.5,123917.5
2013-01-28,88500.0,36590.0,266400.0,141310.0,125090.0
2013-01-29,88050.0,36660.0,268000.0,143290.0,124710.0
2013-01-30,88950.0,37280.0,267520.0,141290.0,126230.0
2013-01-31,88650.0,36790.0,267920.0,142480.0,125440.0
2013-02-01,88800.0,37020.0,268080.0,142260.0,125820.0
2013-02-04,89062.5,37550.0,268320.0,141707.5,126612.5
2013-02-05,88500.0,37960.0,266400.0,139940.0,126460.0
2013-02-06,86812.5,37560.0,262400.0,138027.5,124372.5
2013-02-07,84975.0,37180.0,262080.00000000003,139925.00000000003,122155.0
2013-02-08,84487.5,35470.0,262720.0,142762.5,119957.5
2013-02-11,83812.5,35020.0,262720.0,143887.5,118832.5
2013-02-12,84450.0,35470.0,260640.0,140720.0,119920.0
2013-02-13,84637.5,35130.0,261280.00000000003,141512.50000000003,119767.5
2013-02-14,84562.5,34720.0,257280.00000000003,137997.50000000003,119282.5
2013-02-15,84450.0,34580.0,257119.99999999997,138089.99999999997,119030.0
2013-02-19,83662.5,34920.0,254319.99999999997,135737.49999999997,118582.5
2013-02-20,84225.0,35600.0,256160.0,136335.0,119825.0
2013-02-21,83100.0,35450.0,254640.0,136090.0,118550.0
2013-02-22,82912.5,35120.0,252160.0,134127.5,118032.5
2013-02-25,82537.50000000001,35040.0,252080.00000000003,134502.5,117577.50000000001
2013-02-26,83437.5,35110.0,253919.99999999997,135372.49999999997,118547.5
2013-02-27,83062.5,35090.0,253600.0,135447.5,118152.5
2013-02-28,83550.0,35480.0,254319.99999999997,135289.99999999997,119030.0
2013-03-01,83512.5,35380.0,254800.0,135907.5,118892.5
2013-03-04,82537.50000000001,35540.0,254160.0,136082.5,118077.50000000001
2013-03-05,82799.99999999999,35930.0,250880.00000000003,132150.00000000006,118729.99999999999
2013-03-06,81637.5,35980.0,250000.0,132382.5,117617.5
2013-03-07,81262.50000000001,35840.0,255680.00000000003,138577.5,117102.50000000001
2013-03-08,82050.0,35600.0,256160.0,138510.0,117650.0
2013-03-11,83100.0,35620.0,254719.99999999997,135999.99999999997,118720.0
2013-03-12,83587.5,35770.0,255200.0,135842.5,119357.5
2013-03-13,83250.0,35610.0,253119.99999999997,134259.99999999997,118860.0
2013-03-14,83887.5,35560.0,253280.00000000003,133832.50000000003,119447.5
2013-03-15,84262.5,35460.0,251200.0,131477.5,119722.5
2013-03-18,84300.0,35420.0,248880.00000000003,129160.00000000003,119720.0
2013-03-19,84337.49999999999,35460.0,246000.0,126202.50000000001,119797.49999999999
2013-03-20,85050.0,35610.0,244640.0,123980.0,120660.0
2013-03-21,85274.99999999999,35900.0,248640.0,127465.00000000001,121174.99999999999
2013-03-22,84787.5,35370.0,248319.99999999997,128162.49999999997,120157.5
2013-03-25,85800.0,35460.0,251840.0,130580.0,121260.0
2013-03-26,85650.0,35570.0,254880.00000000003,133660.00000000003,121220.0
2013-03-27,85650.0,35640.0,253119.99999999997,131829.99999999997,121290.0
2013-03-28,80775.0,34670.0,252719.99999999997,137274.99999999997,115445.0
2013-04-01,80325.00000000001,34800.0,252480.00000000003,137355.0,115125.00000000001
2013-04-02,80475.0,34900.0,253760.0,138385.0,115375.0
2013-04-03,80924.99999999999,34350.0,256080.00000000003,140805.00000000006,115274.99999999999
2013-04-04,81000.0,34460.0,255040.0,139580.0,115460.0
2013-04-05,80250.0,34320.0,250560.0,135990.0,114570.0
2013-04-08,79800.0,34180.0,254319.99999999997,140339.99999999997,113980.0
2013-04-09,81037.5,34280.0,253600.0,138282.5,115317.5
2013-04-10,81450.0,34040.0,251840.0,136350.0,115490.0
2013-04-11,81600.00000000001,33680.0,251360.0,136080.0,115280.00000000001
2013-04-12,82500.0,33990.0,250719.99999999997,134229.99999999997,116490.0
2013-04-15,79837.5,33360.0,246719.99999999997,133522.49999999997,113197.5
2013-04-16,81112.5,33640.0,247840.0,133087.5,114752.5
2013-04-17,82087.5,33600.0,252000.0,136312.5,115687.5
2013-04-18,81187.5,33920.0,251200.0,136092.5,115107.5
2013-04-19,82050.0,33730.0,249280.00000000003,133500.00000000003,115780.0
2013-04-22,79950.0,33580.0,247600.0,134070.0,113530.0
2013-04-23,78412.5,33420.0,248560.0,136727.5,111832.5
2013-04-24,79200.0,33120.0,249760.0,137440.0,112320.0
2013-04-25,79687.5,33500.0,249600.0,136412.5,113187.5
2013-04-26,78600.0,33780.0,250560.0,138180.0,112380.0
2013-04-29,83925.0,34450.0,250400.0,132025.0,118375.0
2013-04-30,83512.5,34330.0,252480.00000000003,134637.50000000003,117842.5
2013-05-01,82575.0,33880.0,251680.00000000003,135225.00000000003,116455.0
2013-05-02,83850.0,33790.0,251680.00000000003,134040.00000000003,117640.0
2013-05-03,83025.0,34330.0,252480.00000000003,135125.00000000003,117355.0
2013-05-06,80737.5,33860.0,248319.99999999997,133722.49999999997,114597.5
2013-05-07,80887.5,34010.0,249440.0,134542.5,114897.5
2013-05-08,79800.0,34250.0,250080.00000000003,136030.00000000003,114050.0
2013-05-09,81225.0,34350.0,248480.00000000003,132905.00000000003,115575.0
2013-05-10,79425.0,33800.0,247200.0,133975.0,113225.0
2013-05-13,80887.5,33870.0,248000.0,133242.5,114757.5
2013-05-14,80700.0,33990.0,249280.00000000003,134590.00000000003,114690.0
2013-05-15,79762.5,33950.0,246719.99999999997,133007.49999999997,113712.5
2013-05-16,78600.0,34170.0,247519.99999999997,134749.99999999997,112770.0
2013-05-17,77925.0,34650.0,247680.00000000003,135105.00000000003,112575.0
2013-05-20,78037.5,34540.0,249840.0,137262.5,112577.5
2013-05-21,78037.5,34330.0,251519.99999999997,139152.49999999997,112367.5
2013-05-22,79575.0,35010.0,254400.0,139815.0,114585.0
2013-05-23,80212.5,35140.0,254080.00000000003,138727.50000000003,115352.5
2013-05-24,80475.0,35550.0,255840.0,139815.0,116025.0
2013-05-28,82650.0,37180.0,254640.0,134810.0,119830.0
2013-05-29,84862.5,37610.0,256480.00000000003,134007.50000000003,122472.5
2013-05-30,84412.50000000001,37780.0,258160.0,135967.5,122192.50000000001
2013-05-31,85087.5,38490.0,258240.0,134662.5,123577.5
2013-06-03,84000.0,39250.0,256960.0,133710.0,123250.0
2013-06-04,82950.0,38910.0,258640.0,136780.0,121860.0
2013-06-05,81337.5,38510.0,257519.99999999997,137672.49999999997,119847.5
2013-06-06,82237.5,38810.0,259200.0,138152.5,121047.5
2013-06-07,83775.0,39660.0,261360.0,137925.0,123435.0
2013-06-10,81900.0,39350.0,258400.0,137150.0,121250.0
2013-06-11,82612.5,39800.0,258719.99999999997,136307.49999999997,122412.5
2013-06-12,80625.0,38990.0,261280.00000000003,141665.00000000003,119615.0
2013-06-13,80287.5,38650.0,261119.99999999997,142182.49999999997,118937.5
2013-06-14,79950.0,38350.0,261280.00000000003,142980.00000000003,118300.0
2013-06-17,80775.0,37680.0,262320.0,143865.0,118455.0
2013-06-18,82575.0,37990.0,261440.0,140875.0,120565.0
2013-06-19,85575.0,38660.0,263680.0,139445.0,124235.0
2013-06-20,84075.00000000001,37970.0,263200.0,141155.0,122045.00000000001
2013-06-21,83437.5,37750.0,263360.0,142172.5,121187.5
2013-06-24,81975.0,37980.0,265200.0,145245.0,119955.0
2013-06-25,81675.0,38460.0,264320.0,144185.0,120135.0
2013-06-26,81600.00000000001,38550.0,264320.0,144170.0,120150.00000000001
2013-06-27,80775.0,38720.0,267840.0,148345.0,119495.0
2013-06-28,76650.0,37400.0,264480.0,150430.0,114050.0
2013-07-01,75187.5,36600.0,264000.0,152212.5,111787.5
2013-07-02,75412.5,36590.0,262720.0,150717.5,112002.5
2013-07-03,75412.5,36840.0,262880.0,150627.5,112252.5
2013-07-05,73687.5,35790.0,262560.0,153082.5,109477.5
2013-07-08,75075.0,36820.0,259040.0,147145.0,111895.0
2013-07-09,78262.5,37890.0,259519.99999999997,143367.49999999997,116152.5
2013-07-10,78225.0,38240.0,262560.0,146095.0,116465.0
2013-07-11,79049.99999999999,38810.0,260640.0,142780.0,117859.99999999999
2013-07-12,76387.5,37370.0,260319.99999999997,146562.49999999997,113757.5
2013-07-15,75525.0,37690.0,261440.0,148225.0,113215.0
2013-07-16,76612.5,38860.0,264000.0,148527.5,115472.5
2013-07-17,75299.99999999999,38600.0,263760.0,149860.0,113899.99999999999
2013-07-18,75112.5,37790.0,264160.0,151257.5,112902.5
2013-07-19,75112.5,38250.0,263120.0,149757.5,113362.5
2013-07-22,74700.00000000001,38990.0,263360.0,149670.0,113690.00000000001
2013-07-23,72825.00000000001,38080.0,265520.0,154615.0,110905.00000000001
2013-07-24,72037.5,38050.0,267040.0,156952.5,110087.5
2013-07-25,71812.5,36550.0,264320.0,155957.5,108362.5
2013-07-26,71400.0,36990.0,261919.99999999997,153529.99999999997,108390.0
2013-07-29,70987.5,37160.0,260960.0,152812.5,108147.5
2013-07-30,71625.0,36390.0,257919.99999999997,149904.99999999997,108015.0
2013-07-31,71850.0,36520.0,257600.0,149230.0,108370.0
2013-08-01,70050.0,35920.0,258880.00000000003,152910.00000000003,105970.0
2013-08-02,69562.5,35420.0,258560.0,153577.5,104982.5
2013-08-05,69075.00000000001,35160.0,263040.0,158805.0,104235.00000000001
2013-08-06,68887.5,34570.0,265120.0,161662.5,103457.5
2013-08-07,68737.49999999999,34740.0,261360.0,157882.5,103477.49999999999
2013-08-08,68962.5,35680.0,262880.0,158237.5,104642.5
2013-08-09,67987.5,35610.0,262560.0,158962.5,103597.5
2013-08-12,69600.0,37200.0,265760.0,158960.0,106800.0
2013-08-13,67087.5,37280.0,266400.0,162032.5,104367.5
2013-08-14,68287.5,37910.0,270960.0,164762.5,106197.5
2013-08-15,70837.5,38760.0,268880.0,159282.5,109597.5
2013-08-16,69525.0,38630.0,267040.0,158885.0,108155.0
2013-08-19,72825.00000000001,40420.0,267040.0,153795.0,113245.00000000001
2013-08-20,71325.0,40200.0,268000.0,156475.0,111525.0
2013-08-21,72487.49999999999,40810.0,264400.0,151102.5,113297.49999999999
2013-08-22,69674.99999999999,40030.0,261119.99999999997,151415.0,109704.99999999999
2013-08-23,70500.0,41950.0,263200.0,150750.0,112450.0
2013-08-26,75075.0,43670.0,265840.0,147095.0,118745.0
2013-08-27,72937.5,43040.0,267360.0,151382.5,115977.5
2013-08-28,72112.5,42930.0,266080.0,151037.5,115042.5
2013-08-29,72225.00000000001,43010.0,269760.0,154525.0,115235.00000000001
2013-08-30,72300.0,42370.0,271200.0,156530.0,114670.0
2013-09-03,71287.50000000001,43890.0,271920.0,156742.5,115177.50000000001
2013-09-04,70425.0,42270.0,274720.0,162025.0,112695.0
2013-09-05,69150.0,42940.0,274960.0,162870.0,112090.0
2013-09-06,70237.5,42890.0,278400.0,165272.5,113127.5
2013-09-09,69525.0,42650.0,280400.0,168225.0,112175.0
2013-09-10,70350.00000000001,42520.0,280160.0,167290.0,112870.00000000001
2013-09-11,70875.0,42800.0,279200.0,165525.0,113675.0
2013-09-12,69937.5,44720.0,279280.0,164622.5,114657.5
2013-09-13,68850.0,44280.0,279200.0,166070.0,113130.0
2013-09-16,68475.00000000001,42850.0,283120.0,171795.0,111325.00000000001
2013-09-17,68100.0,42660.0,280080.0,169320.0,110760.0
2013-09-18,68437.5,42580.0,281440.0,170422.5,111017.5
2013-09-19,68925.0,42040.0,279360.0,168395.0,110965.0
2013-09-20,67650.0,41160.0,275440.0,166630.0,108810.0
2013-09-23,67987.5,40920.0,276560.0,167652.5,108907.5
2013-09-24,67312.5,41230.0,281840.0,173297.5,108542.5
2013-09-25,68212.5,41710.0,283520.0,173597.5,109922.5
2013-09-26,68512.5,41490.0,280720.0,170717.5,110002.5
2013-09-27,68100.0,41830.0,282000.0,172070.0,109930.0
2013-09-30,66225.0,40540.0,277200.0,170435.0,106765.0
2013-10-01,65850.0,40330.0,274880.0,168700.0,106180.0
2013-10-02,65850.0,41170.0,275760.0,168740.0,107020.0
2013-10-03,65887.5,41530.0,277680.0,170262.5,107417.5
2013-10-04,66487.5,41840.0,280400.0,172072.5,108327.5
2013-10-07,67387.5,42070.0,281200.0,171742.5,109457.5
2013-10-08,66262.50000000001,41490.0,282240.0,174487.5,107752.50000000001
2013-10-09,66524.99999999999,41170.0,276880.0,169185.0,107694.99999999999
2013-10-10,65737.5,40960.0,277280.0,170582.5,106697.5
2013-10-11,64987.499999999985,40340.0,276800.0,171472.5,105327.49999999999
2013-10-14,65550.0,40740.0,276320.0,170030.0,106290.0
2013-10-15,66524.99999999999,40240.0,280960.0,174195.0,106764.99999999999
2013-10-16,66412.5,40380.0,284160.0,177367.5,106792.5
2013-10-17,66450.0,41300.0,283040.0,175290.0,107750.0
2013-10-18,66225.0,41010.0,281440.0,174205.0,107235.0
2013-10-21,66600.00000000001,41570.0,279920.0,171750.0,108170.00000000001
2013-10-22,65737.5,41610.0,283440.0,176092.5,107347.5
2013-10-23,66412.5,42140.0,282080.0,173527.5,108552.5
2013-10-24,66037.5,42600.0,286720.0,178082.5,108637.5
2013-10-25,66000.0,42350.0,289360.0,181010.0,108350.0
2013-10-28,64612.5,41470.0,294240.0,188157.5,106082.5
2013-10-29,64800.0,41080.0,292320.0,186440.0,105880.0
2013-10-30,64537.5,41180.0,289280.0,183562.5,105717.5
2013-10-31,64237.5,40360.0,285360.0,180762.5,104597.5
2013-11-01,64087.5,39490.0,282720.0,179142.5,103577.5
2013-11-04,63937.5,39690.0,282640.0,179012.5,103627.5
2013-11-05,63750.0,39280.0,282400.0,179370.0,103030.0
2013-11-06,63187.5,39680.0,279520.0,176652.5,102867.5
2013-11-07,63075.0,40380.0,280160.0,176705.0,103455.0
2013-11-08,64012.5,42230.0,282000.0,175757.5,106242.5
2013-11-11,65212.5,42210.0,281760.0,174337.5,107422.5
2013-11-12,64837.5,42770.0,279040.0,171432.5,107607.5
2013-11-13,64462.5,42330.0,276400.0,169607.5,106792.5
2013-11-14,63975.0,42460.0,273920.0,167485.0,106435.0
2013-11-15,63300.0,41050.0,274880.0,170530.0,104350.0
2013-11-18,61800.0,41580.0,273920.0,170540.0,103380.0
2013-11-19,62662.5,40890.0,273360.0,169807.5,103552.5
2013-11-20,62550.0,40700.0,276000.0,172750.0,103250.0
2013-11-21,63450.000000000015,41100.0,276000.0,171450.0,104550.00000000001
2013-11-22,63337.5,42780.0,274000.0,167882.5,106117.5
2013-11-25,63712.499999999985,43720.0,273920.0,166487.5,107432.49999999999
2013-11-26,62774.999999999985,45020.0,274000.0,166205.0,107794.99999999999
2013-11-27,62587.5,44590.0,274560.0,167382.5,107177.5
2013-11-29,62287.5,45660.0,274160.0,166212.5,107947.5
2013-12-02,68137.50000000001,34350.0,275280.0,172792.5,102487.50000000001
2013-12-03,69000.0,35020.0,271440.0,167420.0,104020.0
2013-12-04,69637.5,35080.0,267760.0,163042.5,104717.5
2013-12-05,69375.0,35000.0,264080.0,159705.0,104375.0
2013-12-06,69562.5,35240.0,261360.0,156557.5,104802.5
2013-12-09,70087.5,35700.0,260400.0,154612.5,105787.5
2013-12-10,69750.0,35510.0,258640.0,153380.0,105260.0
2013-12-11,70087.5,35410.0,258960.0,153462.5,105497.5
2013-12-12,69225.0,35210.0,260240.0,155805.0,104435.0
2013-12-13,67875.0,35260.0,260000.0,156865.0,103135.0
2013-12-16,67537.50000000001,35430.0,250400.0,147432.5,102967.50000000001
2013-12-17,68137.50000000001,35810.0,250640.0,146692.5,103947.50000000001
2013-12-18,68062.5,35780.0,251840.0,147997.5,103842.5
2013-12-19,68662.5,35840.0,253119.99999999997,148617.49999999997,104502.5
2013-12-20,69112.5,36030.0,254080.00000000003,148937.50000000003,105142.5
2013-12-23,69150.0,36060.0,253919.99999999997,148709.99999999997,105210.0
2013-12-24,69187.5,36010.0,252960.0,147762.5,105197.5
2013-12-26,68175.0,35620.0,252000.0,148205.0,103795.0
2013-12-27,68287.5,35660.0,252800.0,148852.5,103947.5
2013-12-30,67650.0,35480.0,254880.00000000003,151750.00000000003,103130.0
2013-12-31,67537.50000000001,34980.0,254400.0,151882.5,102517.50000000001
2014-01-02,67237.5,34830.0,255200.0,153132.5,102067.5
2014-01-03,67799.99999999999,34910.0,255040.0,152330.0,102709.99999999999
2014-01-06,68287.5,34980.0,255200.0,151932.5,103267.5
2014-01-07,67987.5,34660.0,255200.0,152552.5,102647.5
2014-01-08,66900.0,34240.0,255440.0,154300.0,101140.0
2014-01-09,66187.5,34000.0,254560.0,154372.5,100187.5
